Date,Open,High,Low,Close,Volume,OpenInt
11/10/2006,5.3754,5.4412,5.3667,5.4224,1067368,0
11/13/2006,5.3944,5.4787,5.3899,5.451,1303401,0
11/14/2006,5.4555,5.6568,5.413,5.6444,2915218,0
11/15/2006,5.679,5.8271,5.6524,5.7521,4602666,0
11/16/2006,5.7911,5.7984,5.7304,5.7541,1771561,0
11/17/2006,5.7521,5.7521,5.6351,5.6568,889372,0
11/20/2006,5.7165,5.7209,5.6588,5.6973,740701,0
11/21/2006,5.6973,5.6973,5.5926,5.6879,2412502,0
11/22/2006,5.6829,5.7304,5.6164,5.6213,1498357,0
11/24/2006,5.5838,5.6682,5.5651,5.6188,390567,0
11/27/2006,5.5601,5.6444,5.4412,5.4649,1636588,0
11/28/2006,5.4555,5.4767,5.3618,5.3799,2076704,0
11/29/2006,5.4199,5.494,5.4199,5.4915,1504881,0
11/30/2006,5.494,5.5315,5.4269,5.489,1104534,0
12/1/2006,5.5433,5.5744,5.4224,5.5226,1817854,0
12/4/2006,5.5433,5.6396,5.5365,5.5838,949348,0
12/5/2006,5.6139,5.6213,5.5038,5.5838,1725915,0
12/6/2006,5.5838,5.6119,5.5315,5.5838,981301,0
12/7/2006,5.5976,5.6069,5.4747,5.5082,1363387,0
12/8/2006,5.4915,5.5132,5.4174,5.4367,2101489,0
12/11/2006,5.4392,5.4915,5.4174,5.4412,1760469,0
12/12/2006,5.4224,5.4412,5.2917,5.3345,1941736,0
12/13/2006,5.3706,5.3874,5.2759,5.2873,963699,0
12/14/2006,5.2989,5.3278,5.2304,5.2759,2879351,0
12/15/2006,5.2828,5.3325,5.221,5.221,1637893,0
12/18/2006,5.221,5.4224,5.221,5.4199,2949122,0
12/19/2006,5.3944,5.5019,5.3218,5.4604,3419237,0
12/20/2006,5.5038,5.6371,5.4787,5.5902,4090825,0
12/21/2006,5.6588,5.7304,5.6444,5.6879,2902176,0
12/22/2006,5.6879,5.8073,5.6879,5.6973,1871969,0
12/26/2006,5.7116,5.8024,5.7023,5.7984,1185382,0
12/27/2006,5.8093,5.8404,5.7639,5.8271,1626802,0
12/28/2006,5.8271,5.8591,5.8133,5.8316,1206253,0
12/29/2006,5.8428,5.8701,5.7614,5.7614,1247985,0
1/3/2007,5.7911,5.7911,5.642,5.6879,3504646,0
1/4/2007,5.6879,5.6879,5.5744,5.6549,1793074,0
1/5/2007,5.5246,5.6524,5.5246,5.5601,1622888,0
1/8/2007,5.5507,5.5887,5.5,5.5651,1364687,0
1/9/2007,5.5482,5.5838,5.4871,5.5744,1686146,0
1/10/2007,5.5271,5.5414,5.4697,5.534,1734397,0
1/11/2007,5.5507,5.5887,5.5181,5.5887,1695924,0
1/12/2007,5.567,5.5862,5.5082,5.5862,866543,0
1/16/2007,5.5862,5.5976,5.5019,5.5315,1796986,0
1/17/2007,5.5107,5.5813,5.5107,5.5576,812423,0
1/18/2007,5.5507,5.6069,5.5082,5.5201,1695264,0
1/19/2007,5.534,5.534,5.4461,5.5201,1422070,0
1/22/2007,5.7816,6.2486,5.7816,5.8656,9318124,0
1/23/2007,5.8656,5.9286,5.8004,5.8775,3457703,0
1/24/2007,5.8961,5.9968,5.8726,5.9662,2290572,0
1/25/2007,5.9791,5.9791,5.7773,5.8024,2418367,0
1/26/2007,5.8093,5.9145,5.8049,5.9011,1126705,0
1/29/2007,5.8819,5.9125,5.8316,5.8636,1075844,0
1/30/2007,5.8887,5.9145,5.8271,5.9011,1113669,0
1/31/2007,5.8867,5.9286,5.8181,5.8819,931089,0
2/1/2007,5.8775,5.9993,5.8676,5.9701,3212545,0
2/2/2007,5.9816,6.0318,5.9286,6.0131,1992589,0
2/5/2007,5.9593,5.9816,5.8497,5.8842,1378381,0
2/6/2007,5.8726,5.8961,5.7841,5.8775,1079755,0
2/7/2007,5.8775,5.9904,5.8522,5.9791,1004123,0
2/8/2007,5.9741,5.986,5.9336,5.9662,1668541,0
2/9/2007,5.9593,5.9904,5.8961,5.9361,1018470,0
2/12/2007,5.9361,5.9662,5.8316,5.8961,721907,0
2/13/2007,5.8961,5.9193,5.838,5.9193,722443,0
2/14/2007,5.9243,5.9662,5.9011,5.9051,1620233,0
2/15/2007,5.8961,5.9681,5.8341,5.8726,1926086,0
2/16/2007,5.8726,5.9125,5.8049,5.8961,1089541,0
2/20/2007,5.8842,6.1448,5.8591,6.1291,2280788,0
2/21/2007,6.1128,6.2021,6.0921,6.1542,2283402,0
2/22/2007,6.1721,6.1996,6.1241,6.1542,1601379,0
2/23/2007,6.1542,6.2091,6.1202,6.1853,1375774,0
2/26/2007,6.1922,6.2141,6.1493,6.1542,1621585,0
2/27/2007,5.8616,6.0565,5.8616,5.9051,2642019,0
2/28/2007,5.9051,5.9741,5.8473,5.9286,2027799,0
3/1/2007,5.8271,5.9381,5.7961,5.8887,1611970,0
3/2/2007,5.8201,5.8656,5.7773,5.8133,1558997,0
3/5/2007,5.7911,5.8726,5.7259,5.7639,2237755,0
3/6/2007,5.8049,5.8795,5.6904,5.8546,2612024,0
3/7/2007,5.8591,6.1316,5.8448,6.0201,2476397,0
3/8/2007,6.0565,6.1035,5.9243,5.9501,2481614,0
3/9/2007,5.9721,5.9968,5.9101,5.9662,2494663,0
3/12/2007,5.9613,6.0417,5.9311,6.0106,2350561,0
3/13/2007,5.9791,5.9816,5.8221,5.8221,1459236,0
3/14/2007,5.8271,5.8591,5.7678,5.8428,1313836,0
3/15/2007,5.8448,5.8726,5.8157,5.8497,582908,0
3/16/2007,5.8271,5.8355,5.7521,5.7728,1509449,0
3/19/2007,5.8341,5.8497,5.7886,5.8428,2458793,0
3/20/2007,5.8522,5.8656,5.8271,5.8656,1351652,0
3/21/2007,5.9031,6.0225,5.8497,6.0225,1500972,0
3/22/2007,6.0106,6.0156,5.9519,5.9741,819606,0
3/23/2007,5.9741,5.986,5.9311,5.9519,792211,0
3/26/2007,5.9519,5.9741,5.8296,5.9431,1259716,0
3/27/2007,5.9286,5.9431,5.8656,5.9125,1905233,0
3/28/2007,5.8887,5.9286,5.8341,5.8842,1904574,0
3/29/2007,5.9125,5.9193,5.8591,5.9076,1358825,0
3/30/2007,5.9031,5.9145,5.8181,5.8616,1686146,0
4/2/2007,5.8636,5.8656,5.8157,5.8566,1587684,0
4/3/2007,5.8867,5.9681,5.8842,5.9519,1587039,0
4/4/2007,5.9431,5.9431,5.8842,5.9051,919358,0
4/5/2007,5.9031,5.9286,5.8591,5.8676,1581160,0
4/9/2007,5.8701,5.9193,5.8246,5.9076,1715491,0
4/10/2007,5.8986,5.9481,5.8842,5.9381,896544,0
4/11/2007,5.9336,5.9519,5.8591,5.8911,2570941,0
4/12/2007,5.8636,5.9481,5.8404,5.9286,1841325,0
4/13/2007,5.9125,5.9243,5.8201,5.8775,2895656,0
4/16/2007,5.8867,6.0318,5.8867,6.0298,1864145,0
4/17/2007,6.0318,6.0477,5.8656,5.9361,2205804,0
4/18/2007,6.2346,6.3427,5.9613,5.9741,11688888,0
4/19/2007,5.9101,5.9101,5.7565,5.7728,5611999,0
4/20/2007,5.8497,5.8726,5.7984,5.8546,1935873,0
4/23/2007,5.8591,5.8636,5.7728,5.7984,1438377,0
4/24/2007,5.8181,5.8546,5.7753,5.8497,1969126,0
4/25/2007,5.875,5.9243,5.8591,5.9101,2282745,0
4/26/2007,5.8961,5.9145,5.8221,5.8936,1228415,0
4/27/2007,5.8566,5.9051,5.8271,5.8795,1771561,0
4/30/2007,5.8795,5.9051,5.8341,5.8428,2277528,0
5/1/2007,5.8676,5.8887,5.7639,5.8404,1941736,0
5/2/2007,5.8676,5.9613,5.8296,5.9193,1212117,0
5/3/2007,5.9193,5.9381,5.8271,5.9193,1187996,0
5/4/2007,5.9544,5.9613,5.8986,5.9613,1778729,0
5/7/2007,5.9791,6.0131,5.9431,6.0131,1568776,0
5/8/2007,5.986,6.1035,5.9381,6.0946,2714391,0
5/9/2007,6.0565,6.1361,5.9481,6.1128,2576164,0
5/10/2007,6.0758,6.0758,5.8911,5.9286,1384251,0
5/11/2007,5.9662,6.0042,5.9051,5.9791,1029545,0
5/14/2007,5.9701,5.9701,5.8726,5.9011,1050414,0
5/15/2007,5.8887,6.0018,5.8726,5.9145,1789815,0
5/16/2007,5.9286,5.9766,5.8986,5.9721,740701,0
5/17/2007,5.9456,5.9544,5.8676,5.9336,808506,0
5/18/2007,5.9361,6.0275,5.9193,5.9904,760262,0
5/21/2007,5.9816,6.0546,5.9613,6.0131,1064763,0
5/22/2007,5.9993,6.0131,5.9519,6.0018,2218198,0
5/23/2007,6.0057,6.0946,6.0057,6.0275,1992589,0
5/24/2007,6.0225,6.0708,5.8961,5.9286,2175486,0
5/25/2007,5.9593,5.9701,5.8911,5.9193,951304,0
5/29/2007,5.9361,6.0106,5.9336,5.9968,1028237,0
5/30/2007,5.9593,6.0298,5.9125,6.0298,1052374,0
5/31/2007,6.0106,6.0683,5.9968,6.025,1374470,0
6/1/2007,6.059,6.295,6.0565,6.2925,3159724,0
6/4/2007,6.2736,6.3285,6.1946,6.2666,1899352,0
6/5/2007,6.2486,6.2486,6.1809,6.2185,1261021,0
6/6/2007,6.1721,6.1721,6.1035,6.1429,1223208,0
6/7/2007,6.1266,6.1405,6.0417,6.0546,1700487,0
6/8/2007,6.0432,6.0432,5.9519,5.9968,2061712,0
6/11/2007,5.9741,6.0615,5.9481,6.0201,1103221,0
6/12/2007,5.988,6.0615,5.9816,6.0343,1620289,0
6/13/2007,6.059,6.1266,6.0432,6.1058,1624851,0
6/14/2007,6.1058,6.2041,6.1035,6.1853,1085631,0
6/15/2007,6.3057,6.3329,6.2185,6.2506,1602031,0
6/18/2007,6.255,6.2925,6.1946,6.2416,2180372,0
6/19/2007,6.1878,6.2416,6.1809,6.1996,1486624,0
6/20/2007,6.2041,6.2416,6.1828,6.1996,1388817,0
6/21/2007,6.1809,6.2416,6.1103,6.2091,900455,0
6/22/2007,6.179,6.1809,6.1058,6.1809,2747638,0
6/25/2007,6.1577,6.2506,6.1291,6.1518,1009344,0
6/26/2007,6.1676,6.1902,6.0546,6.1083,1785256,0
6/27/2007,6.0758,6.1336,6.025,6.1316,1283841,0
6/28/2007,6.1291,6.2185,6.1291,6.1721,678767,0
6/29/2007,6.1809,6.1996,6.064,6.1177,1088235,0
7/2/2007,6.1429,6.2575,6.1405,6.2526,876329,0
7/3/2007,6.2416,6.3013,6.2321,6.2851,486409,0
7/5/2007,6.2806,6.2806,6.1971,6.2781,1217990,0
7/6/2007,6.2876,6.3442,6.2506,6.3354,1047153,0
7/9/2007,6.3241,6.4637,6.3101,6.4617,1401204,0
7/10/2007,6.4114,6.5268,6.3936,6.4756,2430109,0
7/11/2007,6.4577,6.5012,6.4138,6.4637,1871319,0
7/12/2007,6.4706,6.596,6.4597,6.596,2341426,0
7/13/2007,6.5682,6.6852,6.5634,6.6433,1578554,0
7/16/2007,6.6186,6.6877,6.6116,6.6601,2194068,0
7/17/2007,6.6852,6.7612,6.6763,6.7317,2883259,0
7/18/2007,7.039,7.7294,6.9335,7.5153,13204215,0
7/19/2007,7.5153,8.0468,7.3964,7.8342,7065375,0
7/20/2007,7.7689,7.7872,7.4926,7.7221,4718061,0
7/23/2007,7.7269,7.9511,7.6994,7.8454,2850665,0
7/24/2007,7.7759,7.8129,7.6451,7.6904,2472488,0
7/25/2007,7.7319,7.8252,7.5247,7.6499,2511614,0
7/26/2007,7.5153,7.5433,7.2488,7.4053,3391198,0
7/27/2007,7.3914,7.5203,7.2438,7.2995,2132773,0
7/30/2007,7.268,7.5292,7.2463,7.4882,1961942,0
7/31/2007,7.5691,7.6144,7.4145,7.4468,2186902,0
8/1/2007,7.4403,7.7644,7.4403,7.6683,3578979,0
8/2/2007,7.6426,7.7458,7.5642,7.6451,2347952,0
8/3/2007,7.6742,7.6836,7.2799,7.2972,2441192,0
8/6/2007,7.4145,7.4145,7.083,7.2256,3076263,0
8/7/2007,7.2305,7.2863,7.0346,7.1728,2853281,0
8/8/2007,7.1565,7.304,7.0697,7.1614,4369890,0
8/9/2007,7.1048,7.3499,6.9246,7.1482,5158186,0
8/10/2007,7.005,7.7364,6.9063,7.4793,3818926,0
8/13/2007,7.5642,8.0492,7.5292,7.5408,3462912,0
8/14/2007,7.5754,7.6929,7.2863,7.3224,1175605,0
8/15/2007,7.2948,7.5292,7.1457,7.1753,833293,0
8/16/2007,7.1531,7.1911,6.7612,6.9315,2374028,0
8/17/2007,7.2188,7.4353,7.0741,7.2232,1888266,0
8/20/2007,7.2394,7.4004,7.2232,7.3634,1731128,0
8/21/2007,7.3224,7.38,7.228,7.3149,1394036,0
8/22/2007,7.4004,7.6499,7.3609,7.6357,2031714,0
8/23/2007,7.6569,7.6954,7.4423,7.5203,1810680,0
8/24/2007,7.5247,7.6954,7.4975,7.5754,2475744,0
8/27/2007,7.5823,7.6214,7.4098,7.4517,1442934,0
8/28/2007,7.3869,7.3984,7.2749,7.308,1761124,0
8/29/2007,7.3609,7.4329,7.2913,7.4121,2213639,0
8/30/2007,7.3727,7.5153,7.228,7.302,1545960,0
8/31/2007,7.4215,7.4215,7.3224,7.3914,3137562,0
9/4/2007,7.3869,7.6879,7.3366,7.5223,1451417,0
9/5/2007,7.4605,7.5292,7.3825,7.4773,1174949,0
9/6/2007,7.5361,7.5361,7.2913,7.4423,794171,0
9/7/2007,7.308,7.3317,7.2163,7.2607,875670,0
9/10/2007,7.2933,7.3249,7.1433,7.2256,1459888,0
9/11/2007,7.2538,7.3342,7.2028,7.2863,2126267,0
9/12/2007,7.2488,7.3105,7.1985,7.2053,732224,0
9/13/2007,7.27,7.27,7.116,7.1658,918709,0
9/14/2007,7.1048,7.2113,7.0953,7.1728,769381,0
9/17/2007,7.1388,7.27,7.1067,7.1482,1877841,0
9/18/2007,7.2028,7.5247,7.1798,7.5178,1905233,0
9/19/2007,7.263,7.4004,7.003,7.2073,3754380,0
9/20/2007,7.1871,7.2003,6.9966,7.116,1680925,0
9/21/2007,7.1798,7.1985,7.0578,7.0928,1742871,0
9/24/2007,7.1023,7.1482,6.8442,6.8762,2055837,0
9/25/2007,6.8467,6.853,6.7109,6.777,2683747,0
9/26/2007,6.8283,6.851,6.6645,6.7405,3769370,0
9/27/2007,6.7839,6.7953,6.6433,6.7109,2070182,0
9/28/2007,6.6783,6.8831,6.6783,6.7292,1617017,0
10/1/2007,6.706,6.936,6.7035,6.9014,1733735,0
10/2/2007,6.9498,6.9921,6.8718,6.8782,1356226,0
10/3/2007,6.853,6.9611,6.8348,6.8925,549010,0
10/4/2007,6.9335,6.9779,6.8718,6.936,532701,0
10/5/2007,7.0149,7.0855,6.9265,7.0504,1287749,0
10/8/2007,7.0228,7.1248,7.0228,7.0928,1082365,0
10/9/2007,7.0623,7.0648,6.9434,7.001,1858282,0
10/10/2007,6.9409,7.0321,6.9409,7.0125,1040637,0
10/11/2007,7.0184,7.1798,7.0125,7.0998,2048018,0
10/12/2007,7.083,7.2799,7.0075,7.2256,1641804,0
10/15/2007,7.2305,7.2888,6.9014,6.9014,3786978,0
10/16/2007,6.3402,6.4706,6.1202,6.2643,9124477,0
10/17/2007,6.255,6.255,5.7496,5.9336,11816039,0
10/18/2007,5.9481,5.9701,5.7446,5.9011,2604855,0
10/19/2007,5.9218,5.9361,5.7678,5.7816,2105403,0
10/22/2007,5.6973,5.9125,5.6326,5.8497,2557255,0
10/23/2007,5.9193,5.9381,5.7496,5.7541,1707672,0
10/24/2007,5.7496,5.8497,5.6879,5.8049,2240379,0
10/25/2007,5.8181,5.8404,5.6301,5.6854,2506389,0
10/26/2007,5.7446,5.8133,5.6746,5.7422,1774166,0
10/29/2007,5.7728,5.8271,5.5789,5.6069,1943032,0
10/30/2007,5.6396,5.7353,5.6139,5.6396,1400551,0
10/31/2007,5.6484,5.7703,5.5838,5.7353,1480097,0
11/1/2007,5.6301,5.642,5.4461,5.4461,2325126,0
11/2/2007,5.5038,5.5601,5.2989,5.4787,2069539,0
11/5/2007,5.4056,5.5038,5.3754,5.451,1758990,0
11/6/2007,5.5,5.5,5.3302,5.4461,1502954,0
11/7/2007,5.3444,5.3667,5.2284,5.2284,2518774,0
11/8/2007,5.2639,5.5414,5.1924,5.5,3814356,0
11/9/2007,5.4787,5.5107,5.3258,5.4319,2444122,0
11/12/2007,5.4294,5.6326,5.413,5.4319,2709819,0
11/13/2007,5.4767,5.6973,5.4697,5.6746,1961307,0
11/14/2007,5.6879,5.6973,5.4056,5.4269,1824372,0
11/15/2007,5.3849,5.5181,5.2038,5.2497,2090395,0
11/16/2007,5.2639,5.3919,5.1535,5.1905,2341426,0
11/19/2007,5.151,5.151,4.9604,5.0449,1495761,0
11/20/2007,5.0449,5.1421,4.9204,5.0291,1402509,0
11/21/2007,4.9896,5.1421,4.9254,5.0469,1143649,0
11/23/2007,5.0769,5.1145,5.0034,5.072,306449,0
11/26/2007,5.072,5.2097,5.072,5.0889,1968993,0
11/27/2007,5.0953,5.2759,5.0839,5.2122,2093663,0
11/28/2007,5.2804,5.4342,5.2186,5.3944,1101175,0
11/29/2007,5.3799,5.4722,5.3524,5.3681,1044516,0
11/30/2007,5.4555,5.5532,5.4056,5.4269,1156695,0
12/3/2007,5.4787,5.4787,5.1787,5.2082,1331469,0
12/4/2007,5.1594,5.3459,5.1357,5.3129,1128005,0
12/5/2007,5.3993,5.4436,5.3345,5.3874,906321,0
12/6/2007,5.3667,5.7703,5.3667,5.7703,1098669,0
12/7/2007,5.714,5.7279,5.5201,5.5532,1345969,0
12/10/2007,5.5551,5.8201,5.5433,5.7541,1088122,0
12/11/2007,5.7353,5.8157,5.5038,5.5201,1561609,0
12/12/2007,5.6568,5.7471,5.4412,5.4722,1255146,0
12/13/2007,5.4342,5.4674,5.3084,5.4555,1043016,0
12/14/2007,5.3899,5.6613,5.3084,5.5038,1665274,0
12/17/2007,5.4604,5.5651,5.3779,5.3779,1495976,0
12/18/2007,5.4555,5.5181,5.2614,5.4436,1207551,0
12/19/2007,5.3824,5.4555,5.1555,5.2892,1347737,0
12/20/2007,5.3325,5.3993,5.1969,5.3899,1064857,0
12/21/2007,5.4811,5.8355,5.4697,5.8024,2993464,0
12/24/2007,5.7304,5.9816,5.7304,5.9613,614874,0
12/26/2007,5.9193,5.9193,5.6658,5.7403,908423,0
12/27/2007,5.7092,5.7209,5.3993,5.4629,1520729,0
12/28/2007,5.5315,5.5902,5.4319,5.453,1086598,0
12/31/2007,5.4697,5.5,5.3444,5.3754,927832,0
1/2/2008,5.3549,5.4319,5.1787,5.1787,934066,0
1/3/2008,5.1835,5.2964,5.0583,5.0583,1634080,0
1/4/2008,5.0291,5.0583,4.8328,4.8421,1979549,0
1/7/2008,4.8839,4.9464,4.7853,4.8776,1922052,0
1/8/2008,4.9299,5.0291,4.8708,5.0034,2765898,0
1/9/2008,4.9834,5.0429,4.8801,5.0291,1722781,0
1/10/2008,4.9063,5.0913,4.8371,5.0129,1463638,0
1/11/2008,4.9644,5.0217,4.8708,4.9044,1746615,0
1/14/2008,4.9204,5.107,4.8914,5.0266,1380987,0
1/15/2008,4.9299,4.9834,4.808,4.9369,1710265,0
1/16/2008,4.9299,5.0769,4.8708,4.9719,2483571,0
1/17/2008,4.9719,5.2566,4.8539,4.9299,2126267,0
1/18/2008,4.9019,5.1717,4.6397,4.667,3153199,0
1/22/2008,4.5481,4.9161,4.5435,4.8539,3638039,0
1/23/2008,4.6761,5.3618,4.486,5.2892,4480721,0
1/24/2008,5.3174,5.4342,4.8801,4.8889,2996065,0
1/25/2008,4.9394,5.0864,4.9088,5.0291,2997693,0
1/28/2008,5.0315,5.2497,4.951,5.2142,2686019,0
1/29/2008,5.2354,5.2917,5.1214,5.221,2445107,0
1/30/2008,5.1535,5.4174,5.072,5.1787,2646586,0
1/31/2008,5.0864,5.453,5.0839,5.3667,2636454,0
2/1/2008,5.3874,5.5838,5.3874,5.5651,1566760,0
2/4/2008,5.5551,5.6021,5.2404,5.4174,2564746,0
2/5/2008,5.3174,5.4851,5.3129,5.3444,2246223,0
2/6/2008,5.3667,5.5082,5.3174,5.413,2473793,0
2/7/2008,5.4032,5.6444,5.373,5.5507,2541608,0
2/8/2008,5.5157,5.6351,5.5,5.5414,2628979,0
2/11/2008,5.534,5.5551,5.3754,5.5271,1392061,0
2/12/2008,5.5457,5.6746,5.5246,5.6139,1547255,0
2/13/2008,5.6746,5.8246,5.6139,5.8093,1602031,0
2/14/2008,5.8093,5.8093,5.5976,5.6879,3058433,0
2/15/2008,5.6588,5.7067,5.4915,5.6139,1485402,0
2/19/2008,5.6746,5.8049,5.6568,5.679,1972061,0
2/20/2008,5.6613,5.7841,5.5457,5.7589,1350406,0
2/21/2008,5.7866,5.9836,5.6301,5.6658,1693757,0
2/22/2008,5.6829,5.7378,5.4579,5.5887,2056303,0
2/25/2008,5.6021,5.8246,5.5626,5.7403,1765035,0
2/26/2008,5.7165,5.9193,5.6351,5.8591,3106910,0
2/27/2008,5.8133,5.9519,5.679,5.7654,3199518,0
2/28/2008,5.6973,5.8355,5.6301,5.7471,2301010,0
2/29/2008,5.6879,5.7067,5.5601,5.5887,2246236,0
3/3/2008,5.567,5.6746,5.4787,5.6658,3779192,0
3/4/2008,5.6139,5.6444,5.3799,5.534,3619462,0
3/5/2008,5.5181,5.534,5.3593,5.3681,4940999,0
3/6/2008,5.3667,5.4486,5.2122,5.2379,2570941,0
3/7/2008,5.1835,5.2941,5.068,5.1238,2830456,0
3/10/2008,5.1465,5.1465,4.9414,4.9784,3072352,0
3/11/2008,5.1022,5.2329,5.0129,5.1905,3313599,0
3/12/2008,5.2122,5.2354,5.072,5.072,1739692,0
3/13/2008,5.0217,5.3874,5.0154,5.2964,2866531,0
3/14/2008,5.3369,5.3369,5.0334,5.1095,2055837,0
3/17/2008,4.953,5.1787,4.9299,5.0769,1399252,0
3/18/2008,5.1835,5.3369,5.107,5.2917,2156249,0
3/19/2008,5.3369,5.5976,5.3034,5.3824,3964333,0
3/20/2008,5.4461,5.4697,5.2142,5.3233,3778289,0
3/24/2008,5.3573,5.4747,5.2329,5.4012,1632681,0
3/25/2008,5.4269,5.5226,5.3968,5.4871,957169,0
3/26/2008,5.4747,5.4747,5.158,5.2424,2490063,0
3/27/2008,5.2542,5.2759,5.1214,5.1283,1648168,0
3/28/2008,5.1762,5.1762,4.9344,4.9809,2594420,0
3/31/2008,4.9939,5.1046,4.9939,5.0404,1958695,0
4/1/2008,5.1283,5.3499,5.112,5.3194,2792631,0
4/2/2008,5.3278,5.4412,5.2779,5.2964,2009544,0
4/3/2008,5.2659,5.2941,5.1618,5.2186,957681,0
4/4/2008,5.2186,5.3706,5.0913,5.2235,2256894,0
4/7/2008,5.2522,5.2709,5.0632,5.072,1574642,0
4/8/2008,5.0217,5.0933,4.9694,5.0217,4856780,0
4/9/2008,5.0334,5.1095,4.8726,4.9019,4553665,0
4/10/2008,4.9136,5.0266,4.8839,4.9487,4433779,0
4/11/2008,4.8979,4.8979,4.6999,4.7548,3623823,0
4/14/2008,4.7715,4.8351,4.7231,4.7231,2547885,0
4/15/2008,4.7548,4.8243,4.6397,4.7345,3164813,0
4/16/2008,4.7572,4.9857,4.7572,4.8708,5512855,0
4/17/2008,4.7548,5.1263,4.6603,4.9857,6414681,0
4/18/2008,5.0449,5.0839,4.8979,4.9229,3027717,0
4/21/2008,4.9111,5.0404,4.9111,4.9719,2240678,0
4/22/2008,4.9204,4.9254,4.7113,4.7828,1960543,0
4/23/2008,4.8263,4.8263,4.6787,4.6931,2926031,0
4/24/2008,4.7113,4.8421,4.6076,4.806,2127510,0
4/25/2008,4.8263,4.8514,4.6358,4.7369,2391604,0
4/28/2008,4.7394,4.7967,4.681,4.7898,1971520,0
4/29/2008,4.8243,4.8801,4.7256,4.8016,2173026,0
4/30/2008,4.8328,4.8564,4.7231,4.7458,1398234,0
5/1/2008,4.7503,4.9344,4.7256,4.8889,2107525,0
5/2/2008,4.9136,4.9579,4.7923,4.8658,1603874,0
5/5/2008,4.8445,4.8979,4.7671,4.7923,1647715,0
5/6/2008,4.7878,4.8801,4.7345,4.8539,1428813,0
5/7/2008,4.8609,4.9229,4.7967,4.7967,1445329,0
5/8/2008,4.808,4.9579,4.7878,4.9279,2976270,0
5/9/2008,4.9019,5.0519,4.8371,5.0359,2147545,0
5/12/2008,5.1787,5.4851,5.07,5.4826,5892238,0
5/13/2008,5.4871,5.5414,5.4012,5.413,3322900,0
5/14/2008,5.4106,5.6213,5.4106,5.5365,2437418,0
5/15/2008,5.5365,5.6238,5.4851,5.5626,1146166,0
5/16/2008,5.5902,5.6238,5.451,5.5271,2008143,0
5/19/2008,5.5532,5.5862,5.4032,5.4269,1823160,0
5/20/2008,5.3899,5.494,5.3849,5.415,1249032,0
5/21/2008,5.453,5.5181,5.3573,5.3849,1388194,0
5/22/2008,5.3944,5.4604,5.3667,5.4081,1047201,0
5/23/2008,5.3899,5.3968,5.2964,5.3174,683543,0
5/27/2008,5.3174,5.4224,5.3129,5.3968,918739,0
5/28/2008,5.413,5.5063,5.4032,5.4461,1726823,0
5/29/2008,5.4174,5.4965,5.3479,5.4367,2219736,0
5/30/2008,5.451,5.5601,5.4461,5.5433,1464855,0
6/2/2008,5.5365,5.5838,5.4787,5.5482,1561818,0
6/3/2008,5.5744,5.5976,5.4174,5.5181,1307664,0
6/4/2008,5.4965,5.5181,5.3899,5.4269,1134695,0
6/5/2008,5.4269,5.5414,5.4269,5.5414,1274371,0
6/6/2008,5.5157,5.5157,5.2873,5.3009,1402084,0
6/9/2008,5.3218,5.3944,5.1969,5.3369,1788911,0
6/10/2008,5.3059,5.4629,5.2497,5.4555,1540934,0
6/11/2008,5.4294,5.4461,5.3444,5.3524,1762305,0
6/12/2008,5.3779,5.4747,5.3549,5.3706,839813,0
6/13/2008,5.413,5.5,5.2892,5.4722,2077606,0
6/16/2008,5.4649,5.6213,5.413,5.6045,1604680,0
6/17/2008,5.6213,5.6351,5.4436,5.4555,1200532,0
6/18/2008,5.4056,5.5532,5.3899,5.4697,1320647,0
6/19/2008,5.4851,5.5,5.3667,5.4747,1693539,0
6/20/2008,5.4461,5.4965,5.3444,5.4965,2368782,0
6/23/2008,5.534,5.534,5.3681,5.4224,2109773,0
6/24/2008,5.3993,5.4697,5.2989,5.3618,1541612,0
6/25/2008,5.3573,5.6139,5.2804,5.4965,3453556,0
6/26/2008,5.4199,5.453,5.1145,5.1693,3090466,0
6/27/2008,5.1535,5.1905,5.072,5.072,1701015,0
6/30/2008,5.0769,5.1002,5.0154,5.0359,1310598,0
7/1/2008,4.9915,5.0544,4.9063,5.0494,1769168,0
7/2/2008,5.0359,5.0379,4.8589,4.8751,1845439,0
7/3/2008,4.8839,4.9161,4.7478,4.7943,1193838,0
7/7/2008,4.8149,4.8819,4.7094,4.8564,1789515,0
7/8/2008,4.8751,5.0544,4.8683,5.0449,2673357,0
7/9/2008,5.0544,5.1332,4.9857,5.0266,1355883,0
7/10/2008,5.0315,5.1693,4.9915,5.0839,1259256,0
7/11/2008,5.0429,5.1835,4.9719,5.0607,2209108,0
7/14/2008,5.1046,5.1643,4.9939,5.0913,3101924,0
7/15/2008,5.0084,5.2542,4.9299,5.1618,2152306,0
7/16/2008,5.1835,5.3899,5.1283,5.3706,2603492,0
7/17/2008,5.6904,6.2526,5.3302,5.6351,6323631,0
7/18/2008,5.6371,5.7304,5.5887,5.6613,2497017,0
7/21/2008,5.6829,5.9613,5.6638,5.9481,2360786,0
7/22/2008,5.8676,5.9923,5.7446,5.8961,2242931,0
7/23/2008,5.8986,5.9125,5.6568,5.6998,2644048,0
7/24/2008,5.7279,5.9431,5.6638,5.7116,2321578,0
7/25/2008,5.7589,5.9593,5.7446,5.9193,2585825,0
